	pair	relatedness	second_guess	loglik_ratio	withinDeg_second_guess	withinDeg_ll
2916	KFP033_KFP086	un	deg3	16.516560563163463		
2917	KFP033_KFP087	un	deg3	23.733801945618325		
2918	KFP033_KFP088	un	deg3	22.54587719584629		
2919	KFP033_KFP089	un	deg3	23.579397143593496		
2920	KFP033_KFP090	un	deg3	23.56062686864675		
2921	KFP033_KFP091	un	deg3	20.109276442002283		
2922	KFP033_KFP092	un	deg3	22.60206694497879		
2923	KFP033_KFP093	un	deg3	23.59637692189176		
2924	KFP033_KFP094	un	deg3	22.074276217967512		
2925	KFP033_KFP095	un	deg3	8.602422222593304		
2926	KFP033_KFP096	un	deg3	21.619335384197484		
2927	KFP033_KFP097	un	deg3	15.392881703061676		
2928	KFP033_KFP098	un	deg3	23.30798788922812		
2929	KFP033_KFP099	un	deg3	19.99451545486295		
2930	KFP033_KFP100	un	deg3	19.54421017484265		
2931	KFP033_KFP101	un	deg3	22.7229126725606		
2932	KFP033_KFP102	un	deg3	22.256611389639374		
2933	KFP033_KFP103	un	deg3	22.5063033564968		
2934	KFP033_KFP104	un	deg3	22.457236050798656		
2935	KFP033_KFP105	un	deg3	23.59801376417454		
2936	KFP033_KFP106	un	deg3	18.84473168090699		
2937	KFP034_KFP035	un	deg3	18.63556539691581		
2938	KFP034_KFP036	un	deg3	22.60989033447095		
2939	KFP034_KFP037	un	deg3	23.807689925895147		
2940	KFP034_KFP038	un	deg3	15.746931240351387		
2941	KFP034_KFP039	un	deg3	1.83469977982395		
2942	KFP034_KFP040	un	deg3	4.354851873228199		
2943	KFP034_KFP041	un	deg3	19.13206546038896		
2944	KFP034_KFP042	un	deg3	18.12478363233913		
2945	KFP034_KFP043	un	deg3	16.714537189876182		
2946	KFP034_KFP044	un	deg3	22.31971597727284		
2947	KFP034_KFP045	un	deg3	13.99154698084885		
2948	KFP034_KFP046	un	deg3	16.297696011576367		
2949	KFP034_KFP047	un	deg3	16.322638530961967		
2950	KFP034_KFP048	un	deg3	16.68768741537292		
2951	KFP034_KFP049	un	deg3	16.960375221984805		
2952	KFP034_KFP050	un	deg3	13.638696894523035		
2953	KFP034_KFP051	un	deg3	21.948931058979497		
2954	KFP034_KFP052	un	deg3	14.978162244777652		
2955	KFP034_KFP053	un	deg3	20.82717682433986		
2956	KFP034_KFP054	un	deg3	19.188983148007992		
2957	KFP034_KFP055	un	deg3	21.11137853316609		
2958	KFP034_KFP056	un	deg3	23.409824070381998		
2959	KFP034_KFP057	un	deg3	24.132233716785322		
2960	KFP034_KFP058	un	deg3	20.873644278173515		
2961	KFP034_KFP059	un	deg3	15.293586116076538		
2962	KFP034_KFP060	un	deg3	18.986455128590933		
2963	KFP034_KFP061	un	deg3	12.07225470544131		
2964	KFP034_KFP062	un	deg3	20.9596493178235		
2965	KFP034_KFP063	un	deg3	14.859183981549904		
2966	KFP034_KFP064	un	deg3	17.41973151747993		
2967	KFP034_KFP065	un	deg3	18.187898229457687		
2968	KFP034_KFP066	un	deg3	20.807798331850336		
2969	KFP034_KFP067	un	deg3	18.600906266380434		
2970	KFP034_KFP068	un	deg3	15.453654400123925		
2971	KFP034_KFP069	sec	deg3	8.12113412456938		
2972	KFP034_KFP070	un	deg3	14.864040674162426		
2973	KFP034_KFP071	un	deg3	13.209375549417699		
2974	KFP034_KFP072	un	deg3	15.7363177915679		
2975	KFP034_KFP073	un	deg3	19.057340694440427		
2976	KFP034_KFP074	un	deg3	17.34986384838112		
2977	KFP034_KFP075	un	deg3	20.87590032764092		
2978	KFP034_KFP076	un	deg3	18.209593977733675		
2979	KFP034_KFP077	un	deg3	15.197310618148322		
2980	KFP034_KFP078	un	deg3	14.809813628089161		
2981	KFP034_KFP079	un	deg3	17.23264645430686		
2982	KFP034_KFP080	un	deg3	18.42625590677835		
2983	KFP034_KFP081	un	deg3	15.476652820549589		
2984	KFP034_KFP082	un	deg3	22.176749163364548		
2985	KFP034_KFP083	sib	sec	15.92052036404698	pc	30.792815854767696
2986	KFP034_KFP084	un	deg3	12.059325766818574		
2987	KFP034_KFP085	un	deg3	18.863990612996076		
2988	KFP034_KFP086	un	deg3	12.172790743557696		
2989	KFP034_KFP087	un	deg3	16.006453530220824		
2990	KFP034_KFP088	un	deg3	14.514209015677807		
2991	KFP034_KFP089	un	deg3	17.874616841947727		
2992	KFP034_KFP090	un	deg3	17.623203179826763		
2993	KFP034_KFP091	un	deg3	18.81123350889675		
2994	KFP034_KFP092	un	deg3	21.50234545111539		
2995	KFP034_KFP093	un	deg3	19.673190003815762		
2996	KFP034_KFP094	un	deg3	18.03663949195493		
2997	KFP034_KFP095	un	deg3	0.2393511516997933		
2998	KFP034_KFP096	un	deg3	14.379244085485196		
2999	KFP034_KFP097	un	deg3	17.068270816775794		
3000	KFP034_KFP098	un	deg3	21.365573594865968		
3001	KFP034_KFP099	un	deg3	17.58256696679564		
3002	KFP034_KFP100	un	deg3	14.588078390408327		
3003	KFP034_KFP101	un	deg3	21.64759085162882		
3004	KFP034_KFP102	un	deg3	21.356813132614892		
3005	KFP034_KFP103	un	deg3	18.56315100942197		
3006	KFP034_KFP104	un	deg3	14.354206002855337		
3007	KFP034_KFP105	un	deg3	21.8087938332992		
3008	KFP034_KFP106	un	deg3	17.942041577689906		
3009	KFP035_KFP036	un	deg3	22.699930453169827		
3010	KFP035_KFP037	un	deg3	22.987110625906784		
3011	KFP035_KFP038	un	deg3	18.929246461553475		
3012	KFP035_KFP039	un	deg3	15.526388999671322		
3013	KFP035_KFP040	un	deg3	18.867063637013413		
3014	KFP035_KFP041	un	deg3	20.18363179554149		
3015	KFP035_KFP042	un	deg3	23.24166032539506		
3016	KFP035_KFP043	un	deg3	13.260653872849385		
3017	KFP035_KFP044	un	deg3	21.889145358921947		
3018	KFP035_KFP045	un	deg3	18.580115464888877		
3019	KFP035_KFP046	un	deg3	14.750508318295944		
3020	KFP035_KFP047	un	deg3	14.340783523677828		
3021	KFP035_KFP048	un	deg3	13.770626376612654		
3022	KFP035_KFP049	un	deg3	20.22388202191223		
3023	KFP035_KFP050	un	deg3	21.596310398007745		
3024	KFP035_KFP051	un	deg3	22.440150197609224		
3025	KFP035_KFP052	un	deg3	20.399834252190885		
3026	KFP035_KFP053	un	deg3	23.35833807666881		
3027	KFP035_KFP054	un	deg3	21.42213184768343		
3028	KFP035_KFP055	un	deg3	21.458055583035506		
3029	KFP035_KFP056	un	deg3	22.83319008241756		
3030	KFP035_KFP057	un	deg3	19.62732989400661		
3031	KFP035_KFP058	un	deg3	21.343130535520228		
3032	KFP035_KFP059	un	deg3	18.24855839651468		
3033	KFP035_KFP060	un	deg3	22.545796055419263		
3034	KFP035_KFP061	un	deg3	20.180411936839846		
3035	KFP035_KFP062	un	deg3	17.844052860715692		
3036	KFP035_KFP063	un	deg3	14.50422220843302		
3037	KFP035_KFP064	un	deg3	17.826556340601655		
3038	KFP035_KFP065	un	deg3	14.270896298995922		
3039	KFP035_KFP066	un	deg3	12.761351961084529		
3040	KFP035_KFP067	un	deg3	23.89176168567542		
3041	KFP035_KFP068	un	deg3	20.262910300771185		
3042	KFP035_KFP069	un	deg3	20.33293651068197		
3043	KFP035_KFP070	un	deg3	15.864383430779526		
3044	KFP035_KFP071	un	deg3	18.277794918686027		
3045	KFP035_KFP072	un	deg3	19.62637087058488		
3046	KFP035_KFP073	un	deg3	15.538898069121617		
3047	KFP035_KFP074	un	deg3	21.192274099982342		
3048	KFP035_KFP075	un	deg3	19.11813495401043		
3049	KFP035_KFP076	un	deg3	13.265802183881533		
3050	KFP035_KFP077	un	deg3	16.619462315255305		
3051	KFP035_KFP078	un	deg3	21.982163847922493		
3052	KFP035_KFP079	un	deg3	22.63537603594659		
3053	KFP035_KFP080	un	deg3	21.520280860866023		
3054	KFP035_KFP081	un	deg3	12.931567136388596		
3055	KFP035_KFP082	un	deg3	19.48393862068929		
3056	KFP035_KFP083	un	deg3	21.7242355885644		
3057	KFP035_KFP084	un	deg3	14.630062283971936		
3058	KFP035_KFP085	un	deg3	11.619907058769286		
3059	KFP035_KFP086	un	deg3	14.627005278380466		
3060	KFP035_KFP087	un	deg3	21.30015649813572		
3061	KFP035_KFP088	un	deg3	17.596965037135533		
3062	KFP035_KFP089	un	deg3	21.985780652693396		
3063	KFP035_KFP090	un	deg3	23.7278458342239		
3064	KFP035_KFP091	un	deg3	21.831245077008592		
3065	KFP035_KFP092	un	deg3	20.758275074065523		
3066	KFP035_KFP093	un	deg3	23.01826300280277		
3067	KFP035_KFP094	un	deg3	14.568278276800127		
3068	KFP035_KFP095	un	deg3	23.057511051189287		
3069	KFP035_KFP096	un	deg3	20.061105928466763		
3070	KFP035_KFP097	un	deg3	21.805007799146324		
3071	KFP035_KFP098	un	deg3	18.62288634018455		
3072	KFP035_KFP099	un	deg3	21.42015612413502		
3073	KFP035_KFP100	un	deg3	14.606045847669975		
3074	KFP035_KFP101	un	deg3	24.69948246977401		
3075	KFP035_KFP102	un	deg3	22.43952780503309		
3076	KFP035_KFP103	un	deg3	20.95372694259163		
3077	KFP035_KFP104	un	deg3	21.790254290333		
3078	KFP035_KFP105	un	deg3	21.46141255942598		
3079	KFP035_KFP106	un	deg3	16.475841946574064		
3080	KFP036_KFP037	un	deg3	20.14676422399316		
3081	KFP036_KFP038	un	deg3	18.15176734883789		
3082	KFP036_KFP039	un	deg3	20.024472062079667		
3083	KFP036_KFP040	un	deg3	23.278578720120322		
3084	KFP036_KFP041	un	deg3	15.842978522212887		
3085	KFP036_KFP042	un	deg3	23.46067524287946		
3086	KFP036_KFP043	un	deg3	14.089657797649126		
3087	KFP036_KFP044	un	deg3	21.429516956843603		
3088	KFP036_KFP045	un	deg3	18.41513553942468		
3089	KFP036_KFP046	un	deg3	22.840426924854683		
3090	KFP036_KFP047	un	deg3	13.20475551171296		
3091	KFP036_KFP048	un	deg3	23.94028346461164		
3092	KFP036_KFP049	un	deg3	12.782536719131599		
3093	KFP036_KFP050	un	deg3	18.776864240660192		
3094	KFP036_KFP051	un	deg3	14.751156401134038		
3095	KFP036_KFP052	un	deg3	21.338606935134294		
3096	KFP036_KFP053	un	deg3	21.81129666456286		
3097	KFP036_KFP054	un	deg3	18.639788467005477		
3098	KFP036_KFP055	un	deg3	17.469009849879285		
3099	KFP036_KFP056	un	deg3	22.74411427169457		
3100	KFP036_KFP057	un	deg3	17.74707965108655		
3101	KFP036_KFP058	un	deg3	13.027225380452135		
3102	KFP036_KFP059	un	deg3	18.15904124616918		
3103	KFP036_KFP060	un	deg3	22.033682767897968		
3104	KFP036_KFP061	un	deg3	20.703909747356423		
3105	KFP036_KFP062	un	deg3	22.426350287671994		
3106	KFP036_KFP063	un	deg3	16.805970115464337		
3107	KFP036_KFP064	un	deg3	19.420663757653532		
3108	KFP036_KFP065	un	deg3	13.812450021590395		
3109	KFP036_KFP066	un	deg3	15.35114379372385		
3110	KFP036_KFP067	un	deg3	20.174027469514385		
3111	KFP036_KFP068	un	deg3	21.842982692748365		
3112	KFP036_KFP069	un	deg3	16.634520899451445		
3113	KFP036_KFP070	un	deg3	23.547718724761356		
3114	KFP036_KFP071	sec	deg3	9.529540600096881		
3115	KFP036_KFP072	sec	deg3	6.776668838844671		
3116	KFP036_KFP073	pc	sec	31.18585125652157	sib	67.24741328638288
3117	KFP036_KFP074	un	deg3	14.94648737955049		
3118	KFP036_KFP075	un	deg3	16.447418479073576		
3119	KFP036_KFP076	un	deg3	18.93913429102145		
3120	KFP036_KFP077	sec	deg3	3.709335252036226		
3121	KFP036_KFP078	un	deg3	19.786020592974864		
3122	KFP036_KFP079	un	deg3	0.26984037392549		
3123	KFP036_KFP080	un	deg3	20.681205688091726		
3124	KFP036_KFP081	un	deg3	12.825012633088706		
3125	KFP036_KFP082	un	deg3	22.227665251904		
3126	KFP036_KFP083	un	deg3	18.300535064461656		
3127	KFP036_KFP084	un	deg3	19.5625927139638		
3128	KFP036_KFP085	un	deg3	21.940969758852134		
3129	KFP036_KFP086	un	deg3	16.64425106225849		
3130	KFP036_KFP087	un	deg3	17.01657231782974		
3131	KFP036_KFP088	un	deg3	18.70797605456869		
3132	KFP036_KFP089	un	deg3	20.940912657239092		
3133	KFP036_KFP090	un	deg3	22.888715841130534		
3134	KFP036_KFP091	un	deg3	18.29808528610647		
3135	KFP036_KFP092	un	deg3	22.704810114283422		
3136	KFP036_KFP093	un	deg3	21.010488204374727		
3137	KFP036_KFP094	un	deg3	12.181265766190789		
3138	KFP036_KFP095	un	deg3	20.537587269152255		
3139	KFP036_KFP096	un	deg3	22.63558844050885		
3140	KFP036_KFP097	un	deg3	22.095272083707414		
3141	KFP036_KFP098	un	deg3	23.92032279254272		
3142	KFP036_KFP099	un	deg3	4.646174556766481		
3143	KFP036_KFP100	un	deg3	22.467188630410188		
3144	KFP036_KFP101	un	deg3	23.856174072045174		
3145	KFP036_KFP102	un	deg3	23.27632397961133		
3146	KFP036_KFP103	un	deg3	22.095619013277656		
3147	KFP036_KFP104	un	deg3	24.75740782235698		
3148	KFP036_KFP105	un	deg3	14.675764763493815		
3149	KFP036_KFP106	un	deg3	22.655933080421168		
3150	KFP037_KFP038	un	deg3	14.135447319287096		
3151	KFP037_KFP039	un	deg3	22.054991772546142		
3152	KFP037_KFP040	un	deg3	20.811132629895386		
3153	KFP037_KFP041	un	deg3	24.1318455516805		
3154	KFP037_KFP042	un	deg3	23.55174009281177		
3155	KFP037_KFP043	un	deg3	18.36581369424448		
3156	KFP037_KFP044	un	deg3	22.037438031431293		
3157	KFP037_KFP045	un	deg3	22.741784663622862		
3158	KFP037_KFP046	un	deg3	19.8345033144542		
3159	KFP037_KFP047	un	deg3	18.643291701046		
3160	KFP037_KFP048	un	deg3	20.937502286686595		
3161	KFP037_KFP049	un	deg3	22.25757165126948		
3162	KFP037_KFP050	un	deg3	19.011256911353254		
3163	KFP037_KFP051	un	deg3	21.236522224448212		
3164	KFP037_KFP052	un	deg3	22.556072056097264		
3165	KFP037_KFP053	un	deg3	15.838982649132275		
3166	KFP037_KFP054	un	deg3	23.32010693692473		
3167	KFP037_KFP055	un	deg3	17.147241255069506		
3168	KFP037_KFP056	un	deg3	24.539607170891944		
3169	KFP037_KFP057	un	deg3	21.540743015362526		
3170	KFP037_KFP058	un	deg3	23.06967902824977		
3171	KFP037_KFP059	un	deg3	20.4591548442329		
3172	KFP037_KFP060	un	deg3	21.748859660222937		
3173	KFP037_KFP061	un	deg3	15.796624359624955		
3174	KFP037_KFP062	un	deg3	20.41358544921127		
3175	KFP037_KFP063	un	deg3	21.068124393730162		
3176	KFP037_KFP064	un	deg3	22.86199840085192		
3177	KFP037_KFP065	un	deg3	22.85165994370027		
3178	KFP037_KFP066	un	deg3	21.570415679151893		
3179	KFP037_KFP067	un	deg3	23.30079252545625		
3180	KFP037_KFP068	un	deg3	22.882949452874303		
3181	KFP037_KFP069	un	deg3	21.855633278964206		
3182	KFP037_KFP070	un	deg3	21.183935183678614		
3183	KFP037_KFP071	un	deg3	21.545036289757267		
3184	KFP037_KFP072	un	deg3	16.70794410606004		
3185	KFP037_KFP073	un	deg3	22.170046795480626		
3186	KFP037_KFP074	un	deg3	14.545811739439387		
3187	KFP037_KFP075	un	deg3	22.29860748332408		
3188	KFP037_KFP076	un	deg3	24.07054706427516		
3189	KFP037_KFP077	un	deg3	21.328855335712433		
3190	KFP037_KFP078	un	deg3	19.410014944796558		
3191	KFP037_KFP079	un	deg3	20.935767468283984		
3192	KFP037_KFP080	un	deg3	22.825365160881354		
3193	KFP037_KFP081	un	deg3	21.188873649397923		
3194	KFP037_KFP082	un	deg3	21.459433184203814		
3195	KFP037_KFP083	un	deg3	18.903938175586745		
3196	KFP037_KFP084	un	deg3	17.61225286811259		
3197	KFP037_KFP085	un	deg3	22.337479427782		
3198	KFP037_KFP086	un	deg3	20.465833114568113		
3199	KFP037_KFP087	un	deg3	19.533041922748453		
3200	KFP037_KFP088	un	deg3	20.750424452549172		
3201	KFP037_KFP089	un	deg3	24.59924582946678		
3202	KFP037_KFP090	un	deg3	19.813995226528505		
3203	KFP037_KFP091	un	deg3	17.946289215281695		
3204	KFP037_KFP092	un	deg3	24.545100466369377		
3205	KFP037_KFP093	un	deg3	24.187196391419768		
3206	KFP037_KFP094	un	deg3	22.306321922765388		
3207	KFP037_KFP095	un	deg3	23.507976426491272		
3208	KFP037_KFP096	un	deg3	21.927869185659574		
3209	KFP037_KFP097	un	deg3	18.031040846475207		
3210	KFP037_KFP098	un	deg3	19.96811393842836		
3211	KFP037_KFP099	un	deg3	19.49537225880954		
3212	KFP037_KFP100	un	deg3	19.282760481204832		
3213	KFP037_KFP101	un	deg3	20.504318468054407		
3214	KFP037_KFP102	un	deg3	19.21570284612676		
3215	KFP037_KFP103	un	deg3	18.066554461232954		
3216	KFP037_KFP104	un	deg3	21.657542596709842		
3217	KFP037_KFP105	un	deg3	19.33804099542704		
3218	KFP037_KFP106	un	deg3	20.84041425884675		
3219	KFP038_KFP039	un	deg3	15.21674667639502		
3220	KFP038_KFP040	un	deg3	19.348610774079816		
3221	KFP038_KFP041	un	deg3	22.503052539393483		
3222	KFP038_KFP042	un	deg3	21.356337526646143		
3223	KFP038_KFP043	un	deg3	21.93450962532961		
3224	KFP038_KFP044	un	deg3	17.043880461002345		
3225	KFP038_KFP045	un	deg3	16.872712692724008		
3226	KFP038_KFP046	un	deg3	22.0248617098174		
3227	KFP038_KFP047	un	deg3	4.056124766616449		
3228	KFP038_KFP048	un	deg3	20.89447200459165		
3229	KFP038_KFP049	un	deg3	10.617262298260131		
3230	KFP038_KFP050	un	deg3	18.077102624101485		
3231	KFP038_KFP051	un	deg3	21.386221672518104		
3232	KFP038_KFP052	un	deg3	18.940452125952334		
3233	KFP038_KFP053	un	deg3	19.979020125953863		
3234	KFP038_KFP054	un	deg3	20.55070654809413		
3235	KFP038_KFP055	un	deg3	20.860202763038046		
3236	KFP038_KFP056	un	deg3	17.526397194114562		
3237	KFP038_KFP057	un	deg3	18.15164333285827		
3238	KFP038_KFP058	un	deg3	18.851561476511733		
3239	KFP038_KFP059	un	deg3	20.351203774980267		
3240	KFP038_KFP060	un	deg3	22.073221162395612		
3241	KFP038_KFP061	un	deg3	14.785810766309394		
3242	KFP038_KFP062	un	deg3	21.225180757043745		
3243	KFP038_KFP063	un	deg3	17.62088732203938		
3244	KFP038_KFP064	un	deg3	19.2640770159295		
3245	KFP038_KFP065	un	deg3	13.379253979395006		
3246	KFP038_KFP066	un	deg3	17.682945234790626		
3247	KFP038_KFP067	un	deg3	17.589706000748382		
3248	KFP038_KFP068	un	deg3	17.38107498202976		
3249	KFP038_KFP069	un	deg3	17.281729993512272		
3250	KFP038_KFP070	un	deg3	14.365454172973726		
3251	KFP038_KFP071	un	deg3	3.4355185819473486		
3252	KFP038_KFP072	un	deg3	17.32249343553758		
3253	KFP038_KFP073	un	deg3	20.552996522639546		
3254	KFP038_KFP074	un	deg3	15.101362967974865		
3255	KFP038_KFP075	un	deg3	18.048235279240657		
3256	KFP038_KFP076	un	deg3	16.343980702107274		
3257	KFP038_KFP077	un	deg3	19.745460232454207		
3258	KFP038_KFP078	un	deg3	17.850539779504288		
3259	KFP038_KFP079	un	deg3	20.572736434839047		
3260	KFP038_KFP080	un	deg3	12.559728127481662		
3261	KFP038_KFP081	un	deg3	9.880327200046167		
3262	KFP038_KFP082	un	deg3	17.644697069784684		
3263	KFP038_KFP083	un	deg3	11.381075065469416		
3264	KFP038_KFP084	un	deg3	18.774541679945518		
3265	KFP038_KFP085	un	deg3	22.241118574206663		
3266	KFP038_KFP086	un	deg3	19.416361738240308		
3267	KFP038_KFP087	un	deg3	19.779422374817955		
3268	KFP038_KFP088	un	deg3	14.487317087509608		
3269	KFP038_KFP089	un	deg3	16.389410580785242		
3270	KFP038_KFP090	un	deg3	22.304980142428008		
3271	KFP038_KFP091	un	deg3	19.328537200545046		
3272	KFP038_KFP092	un	deg3	17.571782122316222		
3273	KFP038_KFP093	un	deg3	20.22824899686532		
3274	KFP038_KFP094	un	deg3	15.285862894638624		
3275	KFP038_KFP095	un	deg3	16.382514041347008		
3276	KFP038_KFP096	un	deg3	18.63724353653447		
3277	KFP038_KFP097	un	deg3	20.971476744910323		
3278	KFP038_KFP098	un	deg3	22.922188885284534		
3279	KFP038_KFP099	un	deg3	19.54875532263145		
3280	KFP038_KFP100	un	deg3	20.630039939821245		
3281	KFP038_KFP101	un	deg3	20.02927571064788		
3282	KFP038_KFP102	un	deg3	20.37475678882652		
3283	KFP038_KFP103	un	deg3	17.225176023369613		
3284	KFP038_KFP104	un	deg3	21.4785007583705		
3285	KFP038_KFP105	un	deg3	21.071175694624802		
3286	KFP038_KFP106	un	deg3	22.045504128943772		
3287	KFP039_KFP040	pc	sec	36.254111179673366	sib	73.3226449626518
3288	KFP039_KFP041	un	deg3	18.510978093918766		
3289	KFP039_KFP042	un	deg3	16.72889210270705		
3290	KFP039_KFP043	un	deg3	14.354627535376494		
3291	KFP039_KFP044	un	deg3	22.84859338201045		
3292	KFP039_KFP045	un	deg3	21.254967098442194		
3293	KFP039_KFP046	un	deg3	21.425591206989797		
3294	KFP039_KFP047	un	deg3	15.234092261627664		
3295	KFP039_KFP048	un	deg3	19.154643510388038		
3296	KFP039_KFP049	un	deg3	15.12866048177932		
3297	KFP039_KFP050	un	deg3	23.63605478226168		
3298	KFP039_KFP051	un	deg3	23.610909921574148		
3299	KFP039_KFP052	un	deg3	20.54367754700661		
3300	KFP039_KFP053	un	deg3	18.2331909319837		
3301	KFP039_KFP054	un	deg3	19.393942182692626		
3302	KFP039_KFP055	un	deg3	22.39449757535453		
3303	KFP039_KFP056	un	deg3	19.6574405254039		
3304	KFP039_KFP057	un	deg3	21.38383846160832		
3305	KFP039_KFP058	un	deg3	16.911252706014462		
3306	KFP039_KFP059	un	deg3	15.229254515399814		
3307	KFP039_KFP060	un	deg3	21.477835138099408		
3308	KFP039_KFP061	un	deg3	18.754576571538337		
3309	KFP039_KFP062	un	deg3	21.33080039419337		
3310	KFP039_KFP063	un	deg3	14.031855399636472		
3311	KFP039_KFP064	un	deg3	19.548426664981434		
3312	KFP039_KFP065	un	deg3	19.28502696428609		
3313	KFP039_KFP066	un	deg3	23.266210453094345		
3314	KFP039_KFP067	un	deg3	18.121198075727307		
3315	KFP039_KFP068	un	deg3	16.096519460798618		
3316	KFP039_KFP069	un	deg3	9.844097156537828		
3317	KFP039_KFP070	un	deg3	17.2964218232421		
3318	KFP039_KFP071	un	deg3	10.274202783610347		
3319	KFP039_KFP072	un	deg3	22.263907750685348		
3320	KFP039_KFP073	un	deg3	15.06287530574673		
3321	KFP039_KFP074	un	deg3	14.392979635098982		
3322	KFP039_KFP075	un	deg3	15.051216249301886		
3323	KFP039_KFP076	un	deg3	20.58746650310673		
3324	KFP039_KFP077	un	deg3	14.594896933337624		
3325	KFP039_KFP078	un	deg3	20.72424580819029		
3326	KFP039_KFP079	un	deg3	15.788645672100756		
3327	KFP039_KFP080	un	deg3	13.122633127032485		
3328	KFP039_KFP081	un	deg3	13.346309461862573		
3329	KFP039_KFP082	un	deg3	21.295689272000345		
3330	KFP039_KFP083	deg3	un	1.4899673373660107		
3331	KFP039_KFP084	un	deg3	14.414933393968338		
3332	KFP039_KFP085	un	deg3	21.924362151117744		
3333	KFP039_KFP086	un	deg3	13.457682401525064		
3334	KFP039_KFP087	un	deg3	15.24398917270355		
3335	KFP039_KFP088	un	deg3	12.658558286185324		
3336	KFP039_KFP089	un	deg3	22.44675558753739		
3337	KFP039_KFP090	un	deg3	17.844349257774184		
3338	KFP039_KFP091	un	deg3	21.77623774032986		
3339	KFP039_KFP092	un	deg3	14.721015693170331		
3340	KFP039_KFP093	un	deg3	18.706727325332626		
3341	KFP039_KFP094	un	deg3	18.146951656579066		
3342	KFP039_KFP095	sib	sec	36.45237247964246	pc	70.23301364127406
3343	KFP039_KFP096	un	deg3	21.66713926288435		
3344	KFP039_KFP097	un	deg3	22.12084591032567		
3345	KFP039_KFP098	un	deg3	22.152919277644738		
3346	KFP039_KFP099	un	deg3	18.09614247438435		
3347	KFP039_KFP100	un	deg3	17.75491341328734		
3348	KFP039_KFP101	un	deg3	22.553615139358953		
3349	KFP039_KFP102	un	deg3	15.110432167698493		
3350	KFP039_KFP103	un	deg3	19.18796364781929		
3351	KFP039_KFP104	un	deg3	15.022296952757188		
3352	KFP039_KFP105	un	deg3	23.42588857554801		
3353	KFP039_KFP106	un	deg3	22.007257492802182		
3354	KFP040_KFP041	un	deg3	20.791696700494867		
3355	KFP040_KFP042	un	deg3	22.93609135601105		
3356	KFP040_KFP043	un	deg3	20.394202832405654		
3357	KFP040_KFP044	un	deg3	23.062111622080923		
3358	KFP040_KFP045	un	deg3	16.685537265710312		
3359	KFP040_KFP046	un	deg3	23.54850904575983		
3360	KFP040_KFP047	un	deg3	21.69288269420315		
3361	KFP040_KFP048	un	deg3	22.059517926004897		
3362	KFP040_KFP049	un	deg3	19.557494897522698		
3363	KFP040_KFP050	un	deg3	23.5980179135388		
3364	KFP040_KFP051	un	deg3	20.841464755847028		
3365	KFP040_KFP052	un	deg3	14.443541325530989		
3366	KFP040_KFP053	un	deg3	19.369148882006808		
3367	KFP040_KFP054	un	deg3	21.99476932709672		
3368	KFP040_KFP055	un	deg3	21.8555301931292		
3369	KFP040_KFP056	un	deg3	23.630433580849967		
3370	KFP040_KFP057	un	deg3	22.416925801490148		
3371	KFP040_KFP058	un	deg3	19.970976288264183		
3372	KFP040_KFP059	un	deg3	18.07010719326877		
3373	KFP040_KFP060	un	deg3	17.04554244754695		
3374	KFP040_KFP061	un	deg3	19.10199347439493		
3375	KFP040_KFP062	un	deg3	23.70884842149553		
3376	KFP040_KFP063	un	deg3	15.127071552510188		
3377	KFP040_KFP064	un	deg3	17.895233477637245		
3378	KFP040_KFP065	un	deg3	18.852093988673		
3379	KFP040_KFP066	un	deg3	22.77299688555809		
3380	KFP040_KFP067	un	deg3	19.7494668785514		
3381	KFP040_KFP068	un	deg3	19.152161779852804		
3382	KFP040_KFP069	un	deg3	13.367988903233027		
3383	KFP040_KFP070	un	deg3	23.485299302464		
3384	KFP040_KFP071	un	deg3	20.74321770682832		
3385	KFP040_KFP072	un	deg3	22.550185789065157		
3386	KFP040_KFP073	un	deg3	20.97678022567698		
3387	KFP040_KFP074	un	deg3	15.652314403909259		
3388	KFP040_KFP075	un	deg3	20.353449192333528		
3389	KFP040_KFP076	un	deg3	23.505325477159662		
3390	KFP040_KFP077	un	deg3	16.288197577060146		
3391	KFP040_KFP078	un	deg3	21.59575007212516		
3392	KFP040_KFP079	un	deg3	20.88108661806109		
3393	KFP040_KFP080	un	deg3	23.96138253291565		
3394	KFP040_KFP081	un	deg3	20.45697928240884		
3395	KFP040_KFP082	un	deg3	24.100987645855184		
3396	KFP040_KFP083	un	deg3	8.22435006847013		
3397	KFP040_KFP084	un	deg3	15.38604406920399		
3398	KFP040_KFP085	un	deg3	22.762782280023657		
3399	KFP040_KFP086	un	deg3	15.314285462158976		
3400	KFP040_KFP087	un	deg3	22.204427505031166		
3401	KFP040_KFP088	un	deg3	17.854442234602175		
3402	KFP040_KFP089	un	deg3	19.318566222868867		
3403	KFP040_KFP090	un	deg3	20.301742963398286		
3404	KFP040_KFP091	un	deg3	22.067136164593197		
3405	KFP040_KFP092	un	deg3	20.334099941024306		
3406	KFP040_KFP093	un	deg3	21.935269162060195		
3407	KFP040_KFP094	un	deg3	21.92723536893709		
3408	KFP040_KFP095	sec	deg3	10.049561613030164		
3409	KFP040_KFP096	un	deg3	21.08650911335758		
3410	KFP040_KFP097	un	deg3	20.96657636176724		
3411	KFP040_KFP098	un	deg3	22.20853456083887		
3412	KFP040_KFP099	un	deg3	21.487201606206554		
