	pair	relatedness	second_guess	loglik_ratio	withinDeg_second_guess	withinDeg_ll
24484	RKF052_RKF122	un	deg3	19.754481371414		
24485	RKF052_RKF123	un	deg3	4.52952430017865		
24486	RKF052_RKF124	un	deg3	16.5562456168557		
24487	RKF052_RKF125	un	deg3	21.8541805265934		
24488	RKF052_RKF126	un	deg3	21.6095710530851		
24489	RKF052_RKF127	un	deg3	22.2123953571686		
24490	RKF052_RKF128	un	deg3	14.2554394867436		
24491	RKF052_RKF129	un	deg3	17.6613792056278		
24492	RKF052_RKF130	un	deg3	18.4999725662328		
24493	RKF052_RKF131	un	deg3	20.5999976492053		
24494	RKF052_RKF132	un	deg3	18.7149091550778		
24495	RKF052_RKF133	un	deg3	14.1372750802166		
24496	RKF052_RKF134	un	deg3	13.1909364993692		
24497	RKF052_RKF135	un	deg3	18.6738930213501		
24498	RKF052_RKF136	un	deg3	21.6850459197008		
24499	RKF052_RKF137	un	deg3	22.550053797303		
24500	RKF052_RKF138	un	deg3	15.4439620371631		
24501	RKF052_RKF139	un	deg3	22.5661260610495		
24502	RKF052_RKF140	un	deg3	18.6671607549274		
24503	RKF052_RKF141	un	deg3	18.1518992604074		
24504	RKF052_RKF142	un	deg3	18.5828281975419		
24505	RKF052_RKF143	un	deg3	16.6900455662221		
24506	RKF052_RKF144	un	deg3	23.0602558012783		
24507	RKF052_RKF145	un	deg3	20.8313711204619		
24508	RKF052_RKF146	un	deg3	11.9745793437501		
24509	RKF052_RKF147	un	deg3	22.763942530413		
24510	RKF052_RKF148	un	deg3	17.3007775675649		
24511	RKF052_RKF149	un	deg3	19.9820466658021		
24512	RKF052_RKF150	un	deg3	14.187678563979		
24513	RKF052_RKF151	un	deg3	17.8636048688406		
24514	RKF052_RKF152	un	deg3	21.7156236230612		
24515	RKF052_RKF153	un	deg3	17.2589116788722		
24516	RKF052_RKF154	un	deg3	19.2110850458207		
24517	RKF052_RKF155	un	deg3	16.5658999340922		
24518	RKF052_RKF156	un	deg3	21.393615458139		
24519	RKF052_RKF157	un	deg3	20.2401662839866		
24520	RKF052_RKF158	un	deg3	18.4564820622456		
24521	RKF052_RKF159	un	deg3	19.4044888654935		
24522	RKF052_RKF160	un	deg3	22.4238293562139		
24523	RKF052_RKF161	un	deg3	14.2164324208106		
24524	RKF052_RKF162	un	deg3	14.3604847313954		
24525	RKF052_RKF163	un	deg3	15.5323287617759		
24526	RKF052_RKF164	un	deg3	16.4434209136075		
24527	RKF052_RKF165	un	deg3	21.4925868811492		
24528	RKF052_RKF166	un	deg3	8.70574827864755		
24529	RKF052_RKF167	un	deg3	5.04020270458136		
24530	RKF052_RKF168	un	deg3	19.1626383442033		
24531	RKF052_RKF169	un	deg3	22.6205174646275		
24532	RKF052_RKF170	un	deg3	23.9819279638425		
24533	RKF052_RKF171	un	deg3	1.19797139607346		
24534	RKF052_RKF174	un	deg3	17.4156963110818		
24535	RKF052_RKF176	un	deg3	13.4100814023145		
24536	RKF052_RKF177	un	deg3	16.1533208150847		
24537	RKF052_RKF178	un	deg3	14.2458743537698		
24538	RKF052_RKF179	un	deg3	12.3366427556757		
24539	RKF052_RKF180	un	deg3	19.3569456752143		
24540	RKF052_RKF181	un	deg3	17.1470329416497		
24541	RKF052_RKF182	un	deg3	19.0201479490947		
24542	RKF052_RKF183	un	deg3	20.698653934566		
24543	RKF052_RKF184	un	deg3	19.9475107088263		
24544	RKF052_RKF185	un	deg3	12.5205754073943		
24545	RKF052_RKF186	un	deg3	19.5475031097787		
24546	RKF052_RKF187	un	deg3	20.9165198170133		
24547	RKF052_RKF188	un	deg3	19.9192391898632		
24548	RKF052_RKF189	un	deg3	20.3225058186192		
24549	RKF052_RKF190	un	deg3	20.5294936930986		
24550	RKF052_RKF191	un	deg3	23.1887418593953		
24551	RKF052_RKF192	un	deg3	17.0082214081017		
24552	RKF052_RKF193	un	deg3	21.2710278583929		
24553	RKF052_RKF194	un	deg3	23.5474532278492		
24554	RKF052_RKF195	un	deg3	15.1135784184046		
24555	RKF052_RKF196	un	deg3	21.4563721683021		
24556	RKF052_RKF197	un	deg3	19.4391972966164		
24557	RKF052_RKF198	un	deg3	22.991309715964		
24558	RKF052_RKF199	un	deg3	15.2230227123121		
24559	RKF052_RKF200	un	deg3	20.5419912179939		
24560	RKF052_RKF201	un	deg3	20.7620624337694		
24561	RKF052_RKF202	un	deg3	20.9415890291714		
24562	RKF052_RKF203	un	deg3	20.4236503196487		
24563	RKF052_RKF204	un	deg3	19.523295494924		
24564	RKF052_RKF205	un	deg3	19.3311006945878		
24565	RKF052_RKF206	un	deg3	22.057026574879		
24566	RKF052_RKF207	un	deg3	20.8367185387151		
24567	RKF052_RKF208	un	deg3	20.3680773672991		
24568	RKF052_RKF209	un	deg3	17.8298616632667		
24569	RKF052_RKF210	un	deg3	18.923919824286		
24570	RKF052_RKF211	un	deg3	22.8269029383102		
24571	RKF052_RKF212	un	deg3	22.9133179066196		
24572	RKF052_RKF213	un	deg3	20.0806552126387		
24573	RKF052_RKF214	un	deg3	19.7356384797622		
24574	RKF052_RKF215	un	deg3	23.7390390172943		
24575	RKF052_RKF216	un	deg3	20.5187468278757		
24576	RKF052_RKF217	un	deg3	15.4244864336695		
24577	RKF052_RKF218	un	deg3	19.5509998037307		
24578	RKF052_RKF219	un	deg3	22.3014303736813		
24579	RKF052_RKF220	un	deg3	18.9824057151882		
24580	RKF052_RKF221	un	deg3	23.2518561595962		
24581	RKF052_RKF222	un	deg3	23.2616592608169		
24582	RKF052_RKF223	un	deg3	16.5121495197		
24583	RKF052_RKF224	un	deg3	22.3144638183887		
24584	RKF052_RKF225	un	deg3	8.08238473177948		
24585	RKF052_RKF226	un	deg3	19.7656593420588		
24586	RKF052_RKF227	un	deg3	20.3459829167949		
24587	RKF052_RKO001	un	deg3	22.9323267401935		
24588	RKF052_RKO002	un	deg3	22.0600133072235		
24589	RKF052_RKO003	un	deg3	21.8514433900791		
24590	RKF052_RKO004	un	deg3	21.9096579405868		
24591	RKF052_RKO005	un	deg3	15.1041558846387		
24592	RKF053_RKF054	un	deg3	15.242787557461		
24593	RKF053_RKF055	un	deg3	19.5004821042164		
24594	RKF053_RKF056	un	deg3	16.9407497104363		
24595	RKF053_RKF057	un	deg3	24.1998927275072		
24596	RKF053_RKF058	un	deg3	1.79910525829209		
24597	RKF053_RKF059	un	deg3	19.3034644982409		
24598	RKF053_RKF060	un	deg3	21.4982998625508		
24599	RKF053_RKF061	un	deg3	18.3013701393006		
24600	RKF053_RKF062	un	deg3	8.45078724103041		
24601	RKF053_RKF063	un	deg3	18.862317818021		
24602	RKF053_RKF064	un	deg3	13.5409779956394		
24603	RKF053_RKF065	un	deg3	21.9241153004323		
24604	RKF053_RKF066	un	deg3	13.4799667388538		
24605	RKF053_RKF067	un	deg3	15.0999409051385		
24606	RKF053_RKF068	un	deg3	20.7866202657664		
24607	RKF053_RKF069	un	deg3	19.0761668470295		
24608	RKF053_RKF070	un	deg3	24.613365083346		
24609	RKF053_RKF071	un	deg3	21.7239784174315		
24610	RKF053_RKF072	un	deg3	22.3404403219636		
24611	RKF053_RKF073	un	deg3	9.35082624964161		
24612	RKF053_RKF074	un	deg3	19.7267975107998		
24613	RKF053_RKF075	un	deg3	1.6732696776514		
24614	RKF053_RKF076	un	deg3	14.9825830161051		
24615	RKF053_RKF078	un	deg3	21.6569878677442		
24616	RKF053_RKF079	un	deg3	17.4362121807469		
24617	RKF053_RKF080	un	deg3	22.894546517053		
24618	RKF053_RKF081	un	deg3	18.921022432465		
24619	RKF053_RKF082	un	deg3	7.08296166560001		
24620	RKF053_RKF083	un	deg3	22.1752103199144		
24621	RKF053_RKF084	un	deg3	20.8083315980191		
24622	RKF053_RKF085	un	deg3	11.854616343446		
24623	RKF053_RKF086	un	deg3	11.8826715220966		
24624	RKF053_RKF087	un	deg3	10.4329556507457		
24625	RKF053_RKF088	un	deg3	24.0432259913912		
24626	RKF053_RKF089	un	deg3	14.4532393628549		
24627	RKF053_RKF090	un	deg3	20.0093758431399		
24628	RKF053_RKF091	un	deg3	22.6142641910724		
24629	RKF053_RKF092	un	deg3	21.9129442713561		
24630	RKF053_RKF093	un	deg3	17.146105760072		
24631	RKF053_RKF094	un	deg3	16.5565467407364		
24632	RKF053_RKF095	un	deg3	15.5134782007692		
24633	RKF053_RKF096	un	deg3	15.8142485235862		
24634	RKF053_RKF097	un	deg3	19.1386986990933		
24635	RKF053_RKF098	un	deg3	19.1158115014905		
24636	RKF053_RKF099	un	deg3	23.9516402422271		
24637	RKF053_RKF100	un	deg3	23.8702085969437		
24638	RKF053_RKF101	un	deg3	14.7416924211325		
24639	RKF053_RKF102	un	deg3	18.2227931019313		
24640	RKF053_RKF103	un	deg3	19.722412895158		
24641	RKF053_RKF104	un	deg3	20.7236286045049		
24642	RKF053_RKF105	un	deg3	15.9414480580167		
24643	RKF053_RKF106	un	deg3	16.5105121512247		
24644	RKF053_RKF107	un	deg3	20.4978461801306		
24645	RKF053_RKF108	un	deg3	23.7218785999421		
24646	RKF053_RKF109	un	deg3	9.81969859831793		
24647	RKF053_RKF111	un	deg3	3.2769528054057		
24648	RKF053_RKF112	un	deg3	17.478884136028		
24649	RKF053_RKF114	un	deg3	21.8180521426925		
24650	RKF053_RKF115	un	deg3	24.1810832083279		
24651	RKF053_RKF116	un	deg3	20.3246038724599		
24652	RKF053_RKF117	un	deg3	5.66943212965521		
24653	RKF053_RKF118	un	deg3	16.259855479823		
24654	RKF053_RKF119	un	deg3	2.67902936810572		
24655	RKF053_RKF120	un	deg3	16.3247709013813		
24656	RKF053_RKF122	un	deg3	13.8694823814506		
24657	RKF053_RKF123	un	deg3	2.88524608916936		
24658	RKF053_RKF125	un	deg3	21.9249173217217		
24659	RKF053_RKF127	un	deg3	21.3767197233697		
24660	RKF053_RKF128	un	deg3	14.8782958856476		
24661	RKF053_RKF129	un	deg3	3.23650900297389		
24662	RKF053_RKF130	un	deg3	17.2445756481105		
24663	RKF053_RKF131	un	deg3	19.3767946283772		
24664	RKF053_RKF132	un	deg3	18.1068947647998		
24665	RKF053_RKF133	un	deg3	14.7525241110886		
24666	RKF053_RKF134	un	deg3	22.8150385464821		
24667	RKF053_RKF135	un	deg3	19.6192711665949		
24668	RKF053_RKF136	un	deg3	17.6018455388858		
24669	RKF053_RKF137	un	deg3	18.0213228122857		
24670	RKF053_RKF138	un	deg3	16.1919074016278		
24671	RKF053_RKF139	un	deg3	19.4193304101091		
24672	RKF053_RKF140	un	deg3	14.905355929114		
24673	RKF053_RKF141	un	deg3	16.0792007298205		
24674	RKF053_RKF142	un	deg3	14.8635435261347		
24675	RKF053_RKF143	un	deg3	18.2194164830491		
24676	RKF053_RKF144	un	deg3	18.2352010629725		
24677	RKF053_RKF145	un	deg3	18.2632084431393		
24678	RKF053_RKF146	un	deg3	19.4042094669022		
24679	RKF053_RKF147	un	deg3	10.7220152018324		
24680	RKF053_RKF148	un	deg3	7.66432495708204		
24681	RKF053_RKF149	un	deg3	17.1107186643681		
24682	RKF053_RKF150	un	deg3	14.2742367633896		
24683	RKF053_RKF151	un	deg3	16.1692232461132		
24684	RKF053_RKF152	un	deg3	20.4993066605541		
24685	RKF053_RKF153	un	deg3	18.3659041128842		
24686	RKF053_RKF154	un	deg3	16.5418650641811		
24687	RKF053_RKF155	un	deg3	21.6971757200499		
24688	RKF053_RKF156	un	deg3	17.4884702028489		
24689	RKF053_RKF157	un	deg3	21.6566380820841		
24690	RKF053_RKF158	un	deg3	21.4372849123038		
24691	RKF053_RKF159	un	deg3	17.4978291888099		
24692	RKF053_RKF160	un	deg3	16.0604699953967		
24693	RKF053_RKF161	un	deg3	16.453761922797		
24694	RKF053_RKF162	un	deg3	14.8118031596409		
24695	RKF053_RKF163	un	deg3	15.7553942198099		
24696	RKF053_RKF164	un	deg3	17.3390142843002		
24697	RKF053_RKF165	un	deg3	24.197672833817		
24698	RKF053_RKF166	un	deg3	15.3711092445017		
24699	RKF053_RKF167	un	deg3	8.01029014039875		
24700	RKF053_RKF168	un	deg3	17.8307825225352		
24701	RKF053_RKF169	un	deg3	23.143737716226		
24702	RKF053_RKF170	un	deg3	16.0698163272168		
24703	RKF053_RKF171	un	deg3	2.0274091486707		
24704	RKF053_RKF172	un	deg3	15.8225238878624		
24705	RKF053_RKF173	un	deg3	20.7964986816105		
24706	RKF053_RKF174	un	deg3	20.2613339633369		
24707	RKF053_RKF175	un	deg3	23.5835601436624		
24708	RKF053_RKF176	un	deg3	6.22061967754826		
24709	RKF053_RKF177	un	deg3	13.9457371843093		
24710	RKF053_RKF178	un	deg3	16.4245097856578		
24711	RKF053_RKF179	un	deg3	17.7567357671326		
24712	RKF053_RKF180	un	deg3	16.6640356993958		
24713	RKF053_RKF181	un	deg3	20.60406963728		
24714	RKF053_RKF182	un	deg3	3.8478941232263		
24715	RKF053_RKF183	un	deg3	20.994213813035		
24716	RKF053_RKF184	un	deg3	15.1501249369967		
24717	RKF053_RKF185	un	deg3	18.604371247314		
24718	RKF053_RKF186	un	deg3	18.5067803844779		
24719	RKF053_RKF187	un	deg3	21.8473496222175		
24720	RKF053_RKF188	un	deg3	18.3205884571503		
24721	RKF053_RKF189	un	deg3	18.1717375881847		
24722	RKF053_RKF190	un	deg3	20.5690502831746		
24723	RKF053_RKF191	un	deg3	21.1930567526649		
24724	RKF053_RKF192	un	deg3	16.9757257944946		
24725	RKF053_RKF193	un	deg3	19.7934019678128		
24726	RKF053_RKF197	un	deg3	15.4506935123225		
24727	RKF053_RKF198	un	deg3	22.2107712859292		
24728	RKF053_RKF199	un	deg3	22.4014528975029		
24729	RKF053_RKF200	un	deg3	22.5147759349272		
24730	RKF053_RKF201	un	deg3	5.42121109593222		
24731	RKF053_RKF202	un	deg3	24.7712997051274		
24732	RKF053_RKF203	un	deg3	12.2896210559854		
24733	RKF053_RKF204	un	deg3	14.9919345318126		
24734	RKF053_RKF205	un	deg3	21.2432516905726		
24735	RKF053_RKF206	un	deg3	22.5665800688635		
24736	RKF053_RKF207	un	deg3	22.3986566246779		
24737	RKF053_RKF208	un	deg3	23.3617365433304		
24738	RKF053_RKF209	un	deg3	16.7141705954989		
24739	RKF053_RKF210	un	deg3	15.7176620795319		
24740	RKF053_RKF211	un	deg3	15.1531839915319		
24741	RKF053_RKF212	un	deg3	19.5601334158334		
24742	RKF053_RKF213	un	deg3	15.4039671332232		
24743	RKF053_RKF214	un	deg3	19.0485317249336		
24744	RKF053_RKF215	un	deg3	19.2995484158548		
24745	RKF053_RKF216	un	deg3	20.8280030754404		
24746	RKF053_RKF217	un	deg3	22.9480550859976		
24747	RKF053_RKF218	un	deg3	21.7044358864919		
24748	RKF053_RKF219	un	deg3	16.8074922259868		
24749	RKF053_RKF220	un	deg3	17.9542697063227		
24750	RKF053_RKF221	un	deg3	21.2984042633877		
24751	RKF053_RKF222	un	deg3	19.2013220554484		
24752	RKF053_RKF223	un	deg3	22.6132430547423		
24753	RKF053_RKF224	un	deg3	23.9823656236601		
24754	RKF053_RKF226	un	deg3	15.1899836410717		
24755	RKF053_RKF227	un	deg3	14.9752419280112		
24756	RKF053_RKO001	un	deg3	20.2952203383591		
24757	RKF053_RKO002	un	deg3	18.1518241476497		
24758	RKF053_RKO003	un	deg3	23.3938556889316		
24759	RKF053_RKO004	un	deg3	16.3326745572758		
24760	RKF053_RKO005	un	deg3	19.5660722690307		
24761	RKF054_RKF055	un	deg3	16.7150502692762		
24762	RKF054_RKF056	un	deg3	21.383749312034		
24763	RKF054_RKF057	un	deg3	18.5529331509379		
24764	RKF054_RKF058	un	deg3	1.39530465546861		
24765	RKF054_RKF059	un	deg3	15.2930202084789		
24766	RKF054_RKF060	un	deg3	23.8631132324779		
24767	RKF054_RKF061	un	deg3	21.1763427846631		
24768	RKF054_RKF062	un	deg3	25.246193372451		
24769	RKF054_RKF063	un	deg3	19.7619394228166		
24770	RKF054_RKF064	un	deg3	18.4010522306289		
24771	RKF054_RKF065	un	deg3	12.4213070221408		
24772	RKF054_RKF066	un	deg3	13.8974090204385		
24773	RKF054_RKF067	un	deg3	23.9955124337152		
24774	RKF054_RKF068	un	deg3	20.2157789681478		
24775	RKF054_RKF069	un	deg3	15.9676558476031		
24776	RKF054_RKF070	un	deg3	13.4969583187576		
24777	RKF054_RKF071	un	deg3	13.6209974319072		
24778	RKF054_RKF072	un	deg3	20.197892991144		
24779	RKF054_RKF073	un	deg3	20.3688324348309		
24780	RKF054_RKF074	un	deg3	23.4335804147254		
24781	RKF054_RKF075	un	deg3	0.407606556469148		
24782	RKF054_RKF076	un	deg3	24.5844718148455		
24783	RKF054_RKF077	un	deg3	19.2814756428825		
24784	RKF054_RKF078	un	deg3	14.3001471559564		
24785	RKF054_RKF079	un	deg3	22.6648403799647		
24786	RKF054_RKF080	un	deg3	23.1055890838063		
24787	RKF054_RKF081	un	deg3	21.7904541200323		
24788	RKF054_RKF082	un	deg3	5.85148891660606		
24789	RKF054_RKF083	un	deg3	18.7024812021464		
24790	RKF054_RKF084	un	deg3	21.1970613305527		
24791	RKF054_RKF085	un	deg3	12.6944459440998		
24792	RKF054_RKF086	un	deg3	11.7801310511267		
24793	RKF054_RKF087	un	deg3	17.9653508124807		
24794	RKF054_RKF088	un	deg3	21.0947466331118		
24795	RKF054_RKF089	un	deg3	16.1135119556534		
24796	RKF054_RKF090	un	deg3	23.7029269099701		
24797	RKF054_RKF091	un	deg3	21.9662087184922		
24798	RKF054_RKF092	un	deg3	24.2476574332409		
24799	RKF054_RKF093	un	deg3	20.0572247445302		
24800	RKF054_RKF094	un	deg3	16.6595349650775		
24801	RKF054_RKF095	un	deg3	23.213803923931		
24802	RKF054_RKF096	un	deg3	20.9407833650234		
24803	RKF054_RKF097	un	deg3	18.911094279012		
24804	RKF054_RKF098	un	deg3	13.7965150737734		
24805	RKF054_RKF099	un	deg3	22.880573484807		
24806	RKF054_RKF100	un	deg3	22.0940876731515		
24807	RKF054_RKF101	un	deg3	21.2091872432311		
24808	RKF054_RKF102	un	deg3	18.1862033204486		
24809	RKF054_RKF103	un	deg3	21.7218515598506		
24810	RKF054_RKF104	un	deg3	13.4747725699169		
24811	RKF054_RKF105	un	deg3	24.4665582122361		
24812	RKF054_RKF106	un	deg3	20.0059180819871		
24813	RKF054_RKF107	un	deg3	15.590009537782		
24814	RKF054_RKF108	un	deg3	20.8701511142453		
24815	RKF054_RKF109	un	deg3	20.1300816714222		
24816	RKF054_RKF110	un	deg3	21.2911376476263		
24817	RKF054_RKF111	un	deg3	3.11009063727323		
24818	RKF054_RKF112	un	deg3	13.9733268975879		
24819	RKF054_RKF113	un	deg3	18.972952061034		
24820	RKF054_RKF114	un	deg3	22.5463929419545		
24821	RKF054_RKF115	un	deg3	16.995525739088		
24822	RKF054_RKF116	un	deg3	18.7185713706954		
24823	RKF054_RKF117	un	deg3	22.911668050491		
24824	RKF054_RKF118	un	deg3	21.9229661043405		
24825	RKF054_RKF119	un	deg3	10.0029627715719		
24826	RKF054_RKF120	un	deg3	21.755936358423		
24827	RKF054_RKF121	un	deg3	15.8341918302826		
24828	RKF054_RKF122	un	deg3	22.6190467510198		
24829	RKF054_RKF123	un	deg3	3.21233288601741		
24830	RKF054_RKF124	un	deg3	17.9067724409235		
24831	RKF054_RKF125	un	deg3	13.9210986222649		
24832	RKF054_RKF126	un	deg3	23.1833708610959		
24833	RKF054_RKF127	un	deg3	21.3029774351867		
24834	RKF054_RKF128	un	deg3	14.3047312233549		
24835	RKF054_RKF129	un	deg3	23.117336633758		
24836	RKF054_RKF130	un	deg3	18.8400994327087		
24837	RKF054_RKF131	un	deg3	16.4483358691612		
24838	RKF054_RKF132	un	deg3	15.4184252779144		
24839	RKF054_RKF133	un	deg3	23.9919182394303		
24840	RKF054_RKF134	un	deg3	13.9093323347386		
24841	RKF054_RKF135	un	deg3	24.4648899850747		
24842	RKF054_RKF136	un	deg3	22.7963173584708		
24843	RKF054_RKF137	un	deg3	13.368371085445		
24844	RKF054_RKF138	un	deg3	16.7400876438799		
24845	RKF054_RKF139	un	deg3	16.0234938797071		
24846	RKF054_RKF140	un	deg3	20.8148365997317		
24847	RKF054_RKF141	un	deg3	16.763467489342		
24848	RKF054_RKF142	un	deg3	17.7109752621564		
24849	RKF054_RKF143	un	deg3	14.7779413479245		
24850	RKF054_RKF144	un	deg3	23.5733292783966		
24851	RKF054_RKF145	un	deg3	18.4263054280066		
24852	RKF054_RKF146	un	deg3	19.1916257219223		
24853	RKF054_RKF147	un	deg3	22.3951309448782		
24854	RKF054_RKF148	un	deg3	17.9608222182455		
24855	RKF054_RKF149	un	deg3	22.3293578207591		
24856	RKF054_RKF150	un	deg3	17.4986776830285		
24857	RKF054_RKF151	un	deg3	14.8829618944501		
24858	RKF054_RKF152	un	deg3	21.947164584572		
24859	RKF054_RKF153	un	deg3	21.4419618231377		
24860	RKF054_RKF154	un	deg3	14.9087999631772		
24861	RKF054_RKF155	un	deg3	16.2410139766205		
24862	RKF054_RKF156	un	deg3	19.277249534184		
24863	RKF054_RKF157	un	deg3	15.9903418309345		
24864	RKF054_RKF158	un	deg3	21.6891926856274		
24865	RKF054_RKF159	un	deg3	20.6189450616835		
24866	RKF054_RKF160	un	deg3	18.1965738991776		
24867	RKF054_RKF161	un	deg3	22.7196304474614		
24868	RKF054_RKF162	un	deg3	22.0483421300084		
24869	RKF054_RKF163	un	deg3	23.540786200022		
24870	RKF054_RKF164	un	deg3	23.7654326142856		
24871	RKF054_RKF165	un	deg3	19.9303700021137		
24872	RKF054_RKF166	un	deg3	16.4371131581339		
24873	RKF054_RKF167	un	deg3	2.21676324911937		
24874	RKF054_RKF168	un	deg3	18.5063212646057		
24875	RKF054_RKF169	un	deg3	18.8731607437092		
24876	RKF054_RKF170	un	deg3	22.2307613677303		
24877	RKF054_RKF171	un	deg3	1.09555647680946		
24878	RKF054_RKF172	un	deg3	14.7344029486799		
24879	RKF054_RKF173	un	deg3	20.3763683204763		
24880	RKF054_RKF174	un	deg3	19.4029030996026		
24881	RKF054_RKF175	un	deg3	13.0813963820312		
24882	RKF054_RKF176	un	deg3	22.7555577468888		
24883	RKF054_RKF177	un	deg3	23.5584262834975		
24884	RKF054_RKF178	un	deg3	21.6650076771402		
24885	RKF054_RKF179	un	deg3	16.5641822191028		
24886	RKF054_RKF180	un	deg3	22.6018938855873		
24887	RKF054_RKF181	un	deg3	24.2380887793961		
24888	RKF054_RKF182	un	deg3	18.6954630167143		
24889	RKF054_RKF183	un	deg3	14.6934249597996		
24890	RKF054_RKF184	un	deg3	23.5108313970209		
24891	RKF054_RKF185	un	deg3	23.0049180981032		
24892	RKF054_RKF186	un	deg3	23.8860629537655		
24893	RKF054_RKF187	un	deg3	18.1662924830034		
24894	RKF054_RKF188	un	deg3	13.7307060638911		
24895	RKF054_RKF189	un	deg3	21.6204288980823		
24896	RKF054_RKF190	un	deg3	19.5757750398923		
24897	RKF054_RKF191	un	deg3	23.2872943847963		
24898	RKF054_RKF192	un	deg3	15.6720562325263		
24899	RKF054_RKF193	un	deg3	19.1232352208785		
24900	RKF054_RKF194	un	deg3	18.9375790011459		
24901	RKF054_RKF195	un	deg3	20.5345914397303		
24902	RKF054_RKF196	un	deg3	14.7030085380172		
24903	RKF054_RKF197	un	deg3	22.8687396047073		
24904	RKF054_RKF198	un	deg3	19.3957507800383		
24905	RKF054_RKF199	un	deg3	20.55903934773		
24906	RKF054_RKF200	un	deg3	18.0459583738871		
24907	RKF054_RKF201	un	deg3	16.9981874928089		
24908	RKF054_RKF202	un	deg3	22.0387626022075		
24909	RKF054_RKF203	un	deg3	22.8239983797089		
24910	RKF054_RKF204	un	deg3	22.8500442220827		
24911	RKF054_RKF205	un	deg3	17.5935518982176		
24912	RKF054_RKF206	un	deg3	15.8710263229202		
24913	RKF054_RKF207	un	deg3	21.5341522318613		
24914	RKF054_RKF208	un	deg3	16.0146805369081		
24915	RKF054_RKF209	un	deg3	21.563083561997		
24916	RKF054_RKF210	un	deg3	21.5369699577195		
24917	RKF054_RKF211	un	deg3	14.1454142520956		
24918	RKF054_RKF212	un	deg3	20.0558714708527		
24919	RKF054_RKF213	un	deg3	19.7608189763428		
24920	RKF054_RKF214	un	deg3	13.2806773713251		
24921	RKF054_RKF215	un	deg3	20.8607151073288		
24922	RKF054_RKF216	un	deg3	20.9894798582584		
24923	RKF054_RKF217	un	deg3	15.5277280132802		
24924	RKF054_RKF218	un	deg3	20.1447195708745		
24925	RKF054_RKF219	un	deg3	21.9243611938534		
24926	RKF054_RKF220	un	deg3	22.60106464357		
24927	RKF054_RKF221	un	deg3	19.83599327346		
24928	RKF054_RKF222	un	deg3	15.4053424874792		
24929	RKF054_RKF223	un	deg3	22.5248064349082		
24930	RKF054_RKF224	un	deg3	18.9833008530666		
24931	RKF054_RKF225	un	deg3	7.93375947635434		
24932	RKF054_RKF226	un	deg3	22.8776250391304		
24933	RKF054_RKF227	un	deg3	22.2674711413881		
24934	RKF054_RKO001	un	deg3	20.1592996373979		
24935	RKF054_RKO002	un	deg3	19.1703400809208		
24936	RKF054_RKO003	un	deg3	20.3305180388595		
24937	RKF054_RKO004	un	deg3	19.0233403584562		
24938	RKF054_RKO005	un	deg3	14.098809324249		
24939	RKF055_RKF056	un	deg3	14.1706631260357		
24940	RKF055_RKF057	un	deg3	21.7546131338179		
24941	RKF055_RKF058	un	deg3	2.18714483132254		
24942	RKF055_RKF059	un	deg3	19.8590998218174		
24943	RKF055_RKF060	un	deg3	19.737197314862		
24944	RKF055_RKF061	un	deg3	20.143801246109		
24945	RKF055_RKF062	un	deg3	20.1488310292254		
24946	RKF055_RKF063	un	deg3	19.3336100188074		
24947	RKF055_RKF064	un	deg3	20.803655184716		
24948	RKF055_RKF065	un	deg3	15.2302273726737		
24949	RKF055_RKF066	un	deg3	16.2450333474555		
24950	RKF055_RKF067	un	deg3	16.1992514980782		
24951	RKF055_RKF068	un	deg3	19.1252751164662		
24952	RKF055_RKF069	un	deg3	20.4150650147415		
24953	RKF055_RKF070	un	deg3	14.4714768776519		
24954	RKF055_RKF071	un	deg3	19.8615366207439		
24955	RKF055_RKF072	un	deg3	19.8355089842107		
24956	RKF055_RKF073	un	deg3	16.9781568747163		
24957	RKF055_RKF074	un	deg3	22.2452701702623		
24958	RKF055_RKF075	un	deg3	1.1417228609844		
24959	RKF055_RKF076	un	deg3	20.1150826282344		
24960	RKF055_RKF077	un	deg3	20.6637541568871		
24961	RKF055_RKF078	un	deg3	16.0590539067648		
24962	RKF055_RKF079	un	deg3	19.12180558159		
24963	RKF055_RKF080	un	deg3	17.9375834553637		
24964	RKF055_RKF081	un	deg3	20.1290814885397		
24965	RKF055_RKF082	un	deg3	3.7315193568337		
24966	RKF055_RKF083	un	deg3	22.5004562788961		
24967	RKF055_RKF084	un	deg3	20.0385045194837		
24968	RKF055_RKF085	un	deg3	11.005110840925		
24969	RKF055_RKF086	un	deg3	10.1553115118724		
24970	RKF055_RKF087	un	deg3	18.7638797038288		
24971	RKF055_RKF088	un	deg3	21.0762469654662		
24972	RKF055_RKF089	un	deg3	24.2360408009556		
24973	RKF055_RKF090	un	deg3	23.246155531561		
24974	RKF055_RKF091	un	deg3	18.6945839255748		
24975	RKF055_RKF092	un	deg3	19.901272353392		
24976	RKF055_RKF093	un	deg3	17.7214036237738		
24977	RKF055_RKF094	un	deg3	19.9845484475977		
24978	RKF055_RKF095	un	deg3	15.9618377357815		
24979	RKF055_RKF096	un	deg3	14.1378844928065		
24980	RKF055_RKF097	un	deg3	19.6720062725746		
24981	RKF055_RKF098	un	deg3	17.2451861737279		
24982	RKF055_RKF099	un	deg3	22.3842351494736		
24983	RKF055_RKF100	un	deg3	14.9396521262679		
